2025-08-08 11:48:14,214 | Meas=25.00 | Ctrl=0.00 | Model=25.00 | Anom=False
2025-08-08 11:55:13,929 | Meas=24.99 | Ctrl=0.02 | Model=24.99 | Anom=False
2025-08-08 11:55:14,927 | Meas=25.02 | Ctrl=-0.04 | Model=25.02 | Anom=False
2025-08-08 11:55:15,930 | Meas=25.01 | Ctrl=-0.02 | Model=25.01 | Anom=False
2025-08-08 11:55:16,931 | Meas=25.03 | Ctrl=-0.07 | Model=25.03 | Anom=False
2025-08-08 11:55:17,932 | Meas=25.04 | Ctrl=-0.09 | Model=25.04 | Anom=False
2025-08-08 11:55:18,939 | Meas=25.01 | Ctrl=-0.03 | Model=25.01 | Anom=False
2025-08-08 11:55:19,940 | Meas=24.92 | Ctrl=0.16 | Model=24.98 | Anom=True
2025-08-08 11:55:26,319 | Meas=24.99 | Ctrl=0.02 | Model=24.99 | Anom=False
2025-08-08 11:55:27,323 | Meas=25.04 | Ctrl=-0.09 | Model=25.04 | Anom=False
2025-08-08 11:55:28,323 | Meas=24.98 | Ctrl=0.04 | Model=24.98 | Anom=False
2025-08-08 11:55:29,324 | Meas=25.02 | Ctrl=-0.05 | Model=25.02 | Anom=False
2025-08-08 11:55:30,325 | Meas=25.02 | Ctrl=-0.05 | Model=25.02 | Anom=False
2025-08-08 11:55:31,335 | Meas=25.08 | Ctrl=-0.18 | Model=25.08 | Anom=False
2025-08-08 11:55:32,346 | Meas=25.00 | Ctrl=-0.01 | Model=25.00 | Anom=False
2025-08-08 11:55:33,362 | Meas=25.01 | Ctrl=-0.04 | Model=25.01 | Anom=False
2025-08-08 11:55:34,361 | Meas=25.02 | Ctrl=-0.06 | Model=24.94 | Anom=True
2025-08-08 11:55:35,366 | Meas=24.99 | Ctrl=0.00 | Model=24.99 | Anom=False
2025-08-08 11:55:36,367 | Meas=24.84 | Ctrl=0.33 | Model=25.00 | Anom=True
2025-08-08 11:55:37,376 | Meas=24.70 | Ctrl=0.64 | Model=25.06 | Anom=True
2025-08-08 11:55:38,368 | Meas=25.18 | Ctrl=-0.37 | Model=24.93 | Anom=True
2025-08-08 11:55:39,377 | Meas=24.88 | Ctrl=0.28 | Model=24.92 | Anom=True
2025-08-08 11:55:40,382 | Meas=24.73 | Ctrl=0.60 | Model=24.99 | Anom=True
2025-08-08 11:55:41,384 | Meas=25.04 | Ctrl=-0.05 | Model=24.92 | Anom=True
2025-08-08 11:55:42,407 | Meas=25.10 | Ctrl=-0.17 | Model=24.82 | Anom=True
2025-08-08 11:55:43,385 | Meas=25.01 | Ctrl=0.02 | Model=24.77 | Anom=True
2025-08-08 11:55:44,388 | Meas=24.91 | Ctrl=0.23 | Model=24.76 | Anom=True
2025-08-08 11:55:45,393 | Meas=20.10 | Ctrl=10.57 | Model=26.82 | Anom=True
2025-08-08 11:55:46,394 | Meas=25.09 | Ctrl=0.10 | Model=26.74 | Anom=True
2025-08-08 11:55:47,401 | Meas=25.01 | Ctrl=0.51 | Model=26.75 | Anom=True
2025-08-08 11:55:48,404 | Meas=24.99 | Ctrl=0.55 | Model=24.99 | Anom=False
2025-08-08 11:55:49,410 | Meas=25.01 | Ctrl=0.50 | Model=25.01 | Anom=False
2025-08-08 11:55:50,414 | Meas=25.00 | Ctrl=0.52 | Model=25.00 | Anom=False
2025-08-08 11:55:51,410 | Meas=24.96 | Ctrl=0.61 | Model=24.96 | Anom=False
2025-08-08 11:55:52,412 | Meas=30.80 | Ctrl=-11.94 | Model=30.80 | Anom=False
2025-08-08 11:55:53,422 | Meas=31.00 | Ctrl=-12.66 | Model=31.00 | Anom=False
2025-08-08 11:55:54,423 | Meas=31.20 | Ctrl=-13.68 | Model=31.20 | Anom=False
2025-08-08 11:55:55,422 | Meas=31.60 | Ctrl=-15.15 | Model=31.60 | Anom=False
2025-08-08 11:56:18,270 | Meas=24.98 | Ctrl=-1.56 | Model=24.98 | Anom=False
2025-08-08 11:56:19,273 | Meas=25.00 | Ctrl=-1.93 | Model=25.00 | Anom=False
2025-08-08 11:56:20,270 | Meas=25.03 | Ctrl=-1.99 | Model=25.03 | Anom=False
2025-08-08 11:56:21,272 | Meas=25.03 | Ctrl=-2.00 | Model=25.03 | Anom=False
2025-08-08 11:56:22,275 | Meas=24.98 | Ctrl=-1.89 | Model=24.98 | Anom=False
2025-08-08 11:56:23,277 | Meas=25.04 | Ctrl=-2.02 | Model=25.04 | Anom=False
2025-08-08 11:56:24,279 | Meas=25.00 | Ctrl=-1.94 | Model=25.00 | Anom=False
2025-08-08 11:56:25,285 | Meas=25.01 | Ctrl=-1.96 | Model=25.01 | Anom=False
2025-08-08 11:56:26,284 | Meas=25.14 | Ctrl=-2.24 | Model=24.50 | Anom=True
2025-08-08 11:56:27,287 | Meas=25.00 | Ctrl=-1.95 | Model=25.00 | Anom=False
2025-08-08 11:56:28,287 | Meas=24.99 | Ctrl=-1.93 | Model=24.55 | Anom=True
2025-08-08 11:56:29,290 | Meas=24.99 | Ctrl=-1.93 | Model=24.12 | Anom=True
2025-08-08 11:56:30,295 | Meas=24.95 | Ctrl=-1.84 | Model=23.71 | Anom=True
2025-08-08 11:56:31,295 | Meas=24.94 | Ctrl=-1.82 | Model=23.31 | Anom=True
2025-08-08 11:56:32,297 | Meas=24.93 | Ctrl=-1.79 | Model=22.92 | Anom=True
2025-08-08 11:56:33,298 | Meas=24.87 | Ctrl=-1.66 | Model=22.57 | Anom=True
2025-08-08 11:56:34,301 | Meas=24.93 | Ctrl=-1.78 | Model=22.21 | Anom=True
2025-08-08 11:56:35,302 | Meas=25.32 | Ctrl=-2.60 | Model=21.68 | Anom=True
2025-08-08 11:56:36,305 | Meas=25.09 | Ctrl=-2.12 | Model=21.26 | Anom=True
2025-08-08 11:56:37,306 | Meas=20.10 | Ctrl=8.59 | Model=22.99 | Anom=True
2025-08-08 11:56:38,308 | Meas=25.00 | Ctrl=-1.71 | Model=22.63 | Anom=True
2025-08-08 11:56:39,308 | Meas=25.05 | Ctrl=-1.57 | Model=22.31 | Anom=True
2025-08-08 11:56:40,310 | Meas=25.02 | Ctrl=-1.51 | Model=25.02 | Anom=False
2025-08-08 11:56:41,320 | Meas=24.98 | Ctrl=-1.43 | Model=24.98 | Anom=False
2025-08-08 11:56:42,335 | Meas=24.98 | Ctrl=-1.43 | Model=24.98 | Anom=False
2025-08-08 11:56:43,332 | Meas=25.02 | Ctrl=-1.51 | Model=25.02 | Anom=False
2025-08-08 11:56:44,339 | Meas=30.80 | Ctrl=-13.94 | Model=30.80 | Anom=False
2025-08-08 11:56:45,342 | Meas=31.00 | Ctrl=-14.66 | Model=31.00 | Anom=False
2025-08-08 11:56:46,339 | Meas=31.20 | Ctrl=-15.68 | Model=31.20 | Anom=False
2025-08-08 11:56:47,349 | Meas=31.60 | Ctrl=-17.15 | Model=31.60 | Anom=False
2025-08-08 11:56:48,357 | Meas=31.50 | Ctrl=-17.57 | Model=31.50 | Anom=False
2025-08-08 11:56:49,359 | Meas=31.40 | Ctrl=-18.01 | Model=31.40 | Anom=False
2025-08-08 11:56:50,362 | Meas=30.90 | Ctrl=-17.58 | Model=30.90 | Anom=False
2025-08-08 11:56:51,363 | Meas=24.94 | Ctrl=-5.39 | Model=29.64 | Anom=True
2025-08-08 11:56:52,367 | Meas=25.11 | Ctrl=-6.04 | Model=28.28 | Anom=True
2025-08-08 11:56:53,368 | Meas=25.08 | Ctrl=-5.98 | Model=26.96 | Anom=True
2025-08-08 11:56:54,367 | Meas=24.87 | Ctrl=-5.54 | Model=25.75 | Anom=True
2025-08-08 11:56:55,370 | Meas=24.98 | Ctrl=-5.77 | Model=24.53 | Anom=True
2025-08-08 11:56:56,375 | Meas=25.06 | Ctrl=-5.94 | Model=23.29 | Anom=True
2025-08-08 11:56:57,382 | Meas=25.08 | Ctrl=-5.98 | Model=22.07 | Anom=True
2025-08-08 11:56:58,386 | Meas=25.06 | Ctrl=-5.95 | Model=20.87 | Anom=True
2025-08-08 11:56:59,384 | Meas=25.00 | Ctrl=-5.82 | Model=19.73 | Anom=True
2025-08-08 11:57:00,385 | Meas=25.17 | Ctrl=-6.19 | Model=18.54 | Anom=True
2025-08-08 11:57:01,396 | Meas=25.02 | Ctrl=-5.88 | Model=17.43 | Anom=True
2025-08-08 11:57:02,396 | Meas=24.94 | Ctrl=-5.72 | Model=16.38 | Anom=True
2025-08-08 12:01:35,305 | Meas=30.80 | Ctrl=-12.47 | Model=30.80 | Anom=False
2025-08-08 12:01:36,308 | Meas=31.00 | Ctrl=-13.19 | Model=31.00 | Anom=False
2025-08-08 12:01:37,306 | Meas=31.20 | Ctrl=-14.21 | Model=31.20 | Anom=False
2025-08-08 12:01:38,312 | Meas=31.60 | Ctrl=-15.68 | Model=31.60 | Anom=False
2025-08-08 12:01:39,311 | Meas=31.50 | Ctrl=-16.11 | Model=31.50 | Anom=False
2025-08-08 12:01:40,311 | Meas=31.40 | Ctrl=-16.54 | Model=31.40 | Anom=False
2025-08-08 12:01:41,316 | Meas=30.90 | Ctrl=-16.11 | Model=30.90 | Anom=False
2025-08-08 12:01:42,318 | Meas=24.83 | Ctrl=-3.68 | Model=29.99 | Anom=True
2025-08-08 12:01:43,328 | Meas=24.85 | Ctrl=-4.01 | Model=29.02 | Anom=True
2025-08-08 12:01:44,326 | Meas=25.18 | Ctrl=-4.70 | Model=27.94 | Anom=True
2025-08-08 12:01:45,331 | Meas=25.12 | Ctrl=-4.58 | Model=26.91 | Anom=True
2025-08-08 12:01:46,337 | Meas=24.97 | Ctrl=-4.27 | Model=25.96 | Anom=True
2025-08-08 12:01:47,338 | Meas=25.12 | Ctrl=-4.59 | Model=24.96 | Anom=True
2025-08-08 12:01:48,341 | Meas=25.22 | Ctrl=-4.81 | Model=23.94 | Anom=True
2025-08-08 12:01:49,340 | Meas=25.11 | Ctrl=-4.59 | Model=22.98 | Anom=True
2025-08-08 12:02:06,998 | Meas=25.00 | Ctrl=-4.37 | Model=25.00 | Anom=False
2025-08-08 12:02:08,003 | Meas=25.02 | Ctrl=-4.42 | Model=25.02 | Anom=False
2025-08-08 12:02:09,002 | Meas=24.99 | Ctrl=-4.36 | Model=24.99 | Anom=False
2025-08-08 12:02:10,008 | Meas=25.01 | Ctrl=-4.40 | Model=25.01 | Anom=False
